4,April,1993,0,22445.0,164000.0,0,8465.0,55632.0,0,0,0,0,0,0,13980.0,6522.0,6736.0,62.3,72.7,59.6,108368.0,56962.0,45851.0,66.1,77.4,57.8,12070.0,5645.0,6028.0,53.8,62.9,53.4,101881.0,53620.0,43623.0,62.1,72.9,55.0,1909.0,877.0,708.0,13.7,13.4,10.5,6487.0,3342.0,2229.0,6.0,5.9,4.9
5,May,1993,0,22471.0,164094.0,0,8312.0,54627.0,0,0,0,0,0,0,14159.0,6583.0,6761.0,63.0,73.3,59.8,109467.0,57313.0,46205.0,66.7,77.8,58.2,12304.0,5771.0,6054.0,54.8,64.3,53.5,102959.0,54162.0,43914.0,62.7,73.6,55.3,1855.0,812.0,707.0,13.1,12.3,10.5,6508.0,3152.0,2290.0,5.9,5.5,5.0
6,June,1993,0,22501.0,164205.0,0,8013.0,52946.0,0,0,0,0,0,0,14488.0,6656.0,6833.0,64.4,73.9,60.4,111258.0,57753.0,46438.0,67.8,78.4,58.4,12389.0,5802.0,6065.0,55.1,64.4,53.6,104327.0,54634.0,43950.0,63.5,74.2,55.3,2099.0,854.0,768.0,14.5,12.8,11.2,6932.0,3119.0,2488.0,6.2,5.4,5.4
7,July,1993,0,22529.0,164308.0,0,7874.0,52762.0,0,0,0,0,0,0,14654.0,6679.0,6809.0,65.0,74.0,60.1,111546.0,57712.0,46269.0,67.9,78.3,58.2,12685.0,5913.0,6011.0,56.3,65.6,53.0,104759.0,54591.0,43758.0,63.8,74.1,55.0,1969.0,766.0,798.0,13.4,11.5,11.7,6787.0,3121.0,2511.0,6.1,5.4,5.4
8,August,1993,0,22560.0,164427.0,0,8086.0,53531.0,0,0,0,0,0,0,14475.0,6674.0,6828.0,64.2,74.1,60.2,110896.0,57606.0,46296.0,67.4,78.1,58.2,12702.0,5919.0,6079.0,56.3,65.7,53.6,104495.0,54659.0,43753.0,63.6,74.1,55.0,1773.0,756.0,749.0,12.2,11.3,11.0,6401.0,2948.0,2543.0,5.8,5.1,5.5
9,September,1993,0,22597.0,164558.0,0,8373.0,54992.0,0,0,0,0,0,0,14223.0,6607.0,6885.0,62.9,73.2,60.6,109566.0,57282.0,46416.0,66.6,77.6,58.3,12501.0,5885.0,6153.0,55.3,65.2,54.1,103392.0,54433.0,43983.0,62.8,73.7,55.3,1722.0,723.0,732.0,12.1,10.9,10.6,6174.0,2849.0,2434.0,5.6,5.0,5.2
10,October,1993,0,22631.0,164684.0,0,8421.0,54480.0,0,0,0,0,0,0,14209.0,6592.0,6933.0,62.8,72.9,60.9,110204.0,57504.0,46762.0,66.9,77.8,58.7,12626.0,5935.0,6256.0,55.8,65.6,55.0,103894.0,54599.0,44345.0,63.1,73.9,55.7,1584.0,657.0,677.0,11.1,10.0,9.8,6311.0,2905.0,2416.0,5.7,5.1,5.2
11,November,1993,0,22662.0,164805.0,0,8335.0,54799.0,0,0,0,0,0,0,14327.0,6616.0,6978.0,63.2,73.0,61.2,110006.0,57201.0,46861.0,66.7,77.3,58.8,12584.0,5848.0,6295.0,55.5,64.5,55.2,104077.0,54478.0,44577.0,63.2,73.7,55.9,1744.0,769.0,683.0,12.2,11.6,9.8,5930.0,2722.0,2285.0,5.4,4.8,4.9
12,December,1993,0,22693.0,164915.0,0,8484.0,55011.0,0,0,0,0,0,0,14209.0,6521.0,6981.0,62.6,71.8,61.2,109904.0,57219.0,46883.0,66.6,77.3,58.8,12634.0,5866.0,6306.0,55.7,64.6,55.3,103960.0,54209.0,44727.0,63.0,73.2,56.1,1575.0,654.0,675.0,11.1,10.0,9.7,5944.0,3010.0,2157.0,5.4,5.3,4.6
1,January,1994,0,22723.0,165014.0,0,8526.0,55264.0,0,0,0,0,0,0,14197.0,6501.0,6896.0,62.5,71.4,60.4,109750.0,57059.0,46928.0,66.5,77.0,58.8,12274.0,5621.0,6097.0,54.0,61.7,53.4,102628.0,53458.0,44408.0,62.2,72.2,55.7,1923.0,880.0,800.0,13.5,13.5,11.6,7122.0,3602.0,2520.0,6.5,6.3,5.4
2,February,1994,0,22751.0,165096.0,0,8505.0,54960.0,0,0,0,0,0,0,14246.0,6614.0,6916.0,62.6,72.5,60.5,110136.0,57043.0,47233.0,66.7,77.0,59.2,12372.0,5737.0,6168.0,54.4,62.9,53.9,103147.0,53420.0,44867.0,62.5,72.1,56.2,1874.0,877.0,747.0,13.2,13.3,10.8,6989.0,3623.0,2366.0,6.3,6.4,5.0
3,March,1994,0,22774.0,165168.0,0,8411.0,55184.0,0,0,0,0,0,0,14363.0,6595.0,7045.0,63.1,72.3,61.5,109985.0,57060.0,47084.0,66.6,77.0,59.0,12560.0,5852.0,6253.0,55.2,64.1,54.6,103335.0,53686.0,44769.0,62.6,72.4,56.1,1803.0,743.0,792.0,12.6,11.3,11.2,6649.0,3374.0,2316.0,6.0,5.9,4.9
4,April,1994,0,22799.0,165259.0,0,8464.0,55276.0,0,0,0,0,0,0,14335.0,6617.0,6985.0,62.9,72.4,60.9,109984.0,57035.0,46892.0,66.6,76.9,58.7,12675.0,5920.0,6279.0,55.6,64.8,54.8,103980.0,54134.0,44845.0,62.9,73.0,56.2,1661.0,697.0,705.0,11.6,10.5,10.1,6004.0,2901.0,2047.0,5.5,5.1,4.4
5,May,1994,0,22824.0,165351.0,0,8404.0,54581.0,0,0,0,0,0,0,14420.0,6715.0,6951.0,63.2,73.4,60.6,110769.0,57209.0,47273.0,67.0,77.1,59.2,12743.0,6036.0,6269.0,55.8,66.0,54.6,105183.0,54683.0,45245.0,63.6,73.7,56.6,1677.0,679.0,682.0,11.6,10.1,9.8,5587.0,2525.0,2028.0,5.0,4.4,4.3
6,June,1994,0,22855.0,165472.0,0,8084.0,53559.0,0,0,0,0,0,0,14770.0,6637.0,7058.0,64.6,72.4,61.4,111913.0,57519.0,47008.0,67.6,77.5,58.8,12951.0,5979.0,6367.0,56.7,65.3,55.4,105894.0,55006.0,44731.0,64.0,74.1,56.0,1819.0,658.0,691.0,12.3,9.9,9.8,6019.0,2513.0,2276.0,5.4,4.4,4.8
7,July,1994,0,22883.0,165576.0,0,8072.0,53062.0,0,0,0,0,0,0,14811.0,6625.0,6982.0,64.7,72.4,60.7,112514.0,57667.0,47088.0,68.0,77.6,58.9,13072.0,5953.0,6349.0,57.1,65.0,55.2,106447.0,55065.0,44725.0,64.3,74.1,55.9,1739.0,672.0,633.0,11.7,10.1,9.1,6067.0,2601.0,2363.0,5.4,4.5,5.0
8,August,1994,0,22917.0,165696.0,0,8269.0,53544.0,0,0,0,0,0,0,14648.0,6610.0,7043.0,63.9,71.9,61.2,112152.0,57658.0,47235.0,67.7,77.5,59.0,13004.0,5954.0,6354.0,56.7,64.8,55.2,106443.0,55224.0,44821.0,64.2,74.3,56.0,1644.0,657.0,689.0,11.2,9.9,9.8,5709.0,2434.0,2414.0,5.1,4.2,5.1
9,September,1994,0,22955.0,165832.0,0,8484.0,54641.0,0,0,0,0,0,0,14472.0,6642.0,7042.0,63.0,72.1,61.1,111191.0,57507.0,47787.0,67.1,77.3,59.7,12982.0,6044.0,6393.0,56.6,65.6,55.4,105775.0,55248.0,45491.0,63.8,74.2,56.8,1490.0,598.0,648.0,10.3,9.0,9.2,5416.0,2259.0,2296.0,4.9,3.9,4.8
10,October,1994,0,22990.0,165954.0,0,8275.0,54377.0,0,0,0,0,0,0,14716.0,6760.0,7096.0,64.0,73.3,61.5,111577.0,57703.0,47822.0,67.2,77.5,59.7,13146.0,6161.0,6450.0,57.2,66.8,55.9,106435.0,55410.0,45817.0,64.1,74.4,57.2,1570.0,599.0,646.0,10.7,8.9,9.1,5141.0,2294.0,2005.0,4.6,4.0,4.2
11,November,1994,0,23023.0,166072.0,0,8458.0,54369.0,0,0,0,0,0,0,14566.0,6703.0,7041.0,63.3,72.6,60.9,111703.0,57744.0,47975.0,67.3,77.4,59.8,13080.0,6097.0,6417.0,56.8,66.0,55.5,106655.0,55441.0,45992.0,64.2,74.3,57.4,1486.0,605.0,625.0,10.2,9.0,8.9,5048.0,2303.0,1983.0,4.5,4.0,4.1
12,December,1994,0,23052.0,166175.0,0,8582.0,54790.0,0,0,0,0,0,0,14470.0,6723.0,7001.0,62.8,72.7,60.5,111385.0,57730.0,47507.0,67.0,77.4,59.2,13154.0,6199.0,6443.0,57.1,67.0,55.7,106427.0,55334.0,45747.0,64.0,74.2,57.0,1316.0,524.0,558.0,9.1,7.8,8.0,4958.0,2396.0,1760.0,4.5,4.1,3.7
1,January,1995,0,23089.0,166361.0,0,8669.0,55514.0,0,0,0,0,0,0,14420.0,6680.0,7057.0,62.5,72.3,60.8,110848.0,57520.0,47302.0,66.6,77.1,58.9,12893.0,5999.0,6436.0,55.8,64.9,55.4,104718.0,54460.0,45147.0,62.9,73.0,56.2,1527.0,681.0,620.0,10.6,10.2,8.8,6129.0,3060.0,2155.0,5.5,5.3,4.6
2,February,1995,0,23117.0,166444.0,0,8495.0,55529.0,0,0,0,0,0,0,14622.0,6742.0,7113.0,63.3,72.9,61.2,110915.0,57455.0,47479.0,66.6,76.9,59.1,13108.0,6140.0,6475.0,56.7,66.4,55.7,105142.0,54620.0,45490.0,63.2,73.1,56.6,1514.0,602.0,638.0,10.4,8.9,9.0,5774.0,2835.0,1989.0,5.2,4.9,4.2
3,March,1995,0,23142.0,166521.0,0,8482.0,55271.0,0,0,0,0,0,0,14660.0,6800.0,7115.0,63.3,73.5,61.2,111250.0,57631.0,47490.0,66.8,77.1,59.0,13219.0,6234.0,6488.0,57.1,67.3,55.8,105609.0,54838.0,45515.0,63.4,73.4,56.6,1440.0,566.0,627.0,9.8,8.3,8.8,5641.0,2793.0,1974.0,5.1,4.8,4.2
4,April,1995,0,23169.0,166613.0,0,8394.0,55275.0,0,0,0,0,0,0,14775.0,6808.0,7171.0,63.8,73.5,61.6,111338.0,57578.0,47585.0,66.8,77.0,59.1,13240.0,6202.0,6526.0,57.1,66.9,56.0,105886.0,55004.0,45622.0,63.6,73.6,56.7,1535.0,606.0,646.0,10.4,8.9,9.0,5452.0,2574.0,1963.0,4.9,4.5,4.1
5,May,1995,0,23192.0,166708.0,0,8469.0,55214.0,0,0,0,0,0,0,14723.0,6760.0,7111.0,63.5,73.1,61.0,111494.0,57653.0,47426.0,66.9,77.1,58.9,13274.0,6183.0,6567.0,57.2,66.9,56.3,106116.0,55176.0,45539.0,63.7,73.8,56.6,1449.0,578.0,544.0,9.8,8.5,7.7,5378.0,2477.0,1886.0,4.8,4.3,4.0
6,June,1995,0,23221.0,166822.0,0,8230.0,53898.0,0,0,0,0,0,0,14990.0,6752.0,7108.0,64.6,72.8,60.9,112924.0,57974.0,47279.0,67.7,77.5,58.7,13257.0,6154.0,6479.0,57.1,66.4,55.5,107341.0,55684.0,45170.0,64.3,74.4,56.1,1733.0,598.0,629.0,11.6,8.9,8.9,5583.0,2289.0,2110.0,4.9,3.9,4.5
7,July,1995,0,23249.0,166931.0,0,8187.0,53184.0,0,0,0,0,0,0,15062.0,6707.0,7099.0,64.8,72.2,60.8,113747.0,57975.0,47748.0,68.1,77.4,59.3,13280.0,6089.0,6409.0,57.1,65.5,54.9,108096.0,55705.0,45506.0,64.8,74.4,56.5,1782.0,618.0,690.0,11.8,9.2,9.7,5651.0,2270.0,2242.0,5.0,3.9,4.7
8,August,1995,0,23284.0,167058.0,0,8373.0,54243.0,0,0,0,0,0,0,14910.0,6704.0,7112.0,64.0,72.0,60.8,112815.0,57800.0,47632.0,67.5,77.1,59.1,13230.0,6081.0,6449.0,56.8,65.3,55.1,107479.0,55567.0,45366.0,64.3,74.2,56.3,1680.0,623.0,663.0,11.3,9.3,9.3,5336.0,2234.0,2266.0,4.7,3.9,4.8
9,September,1995,0,23323.0,167200.0,0,8536.0,55161.0,0,0,0,0,0,0,14786.0,6724.0,7135.0,63.4,72.3,60.9,112039.0,57773.0,48074.0,67.0,77.0,59.6,13173.0,6120.0,6455.0,56.5,65.8,55.1,106886.0,55595.0,45988.0,63.9,74.1,57.0,1613.0,605.0,681.0,10.9,9.0,9.5,5152.0,2178.0,2086.0,4.6,3.8,4.3
10,October,1995,0,23357.0,167327.0,0,8414.0,55005.0,0,0,0,0,0,0,14943.0,6746.0,7333.0,64.0,72.4,62.5,112322.0,57852.0,48254.0,67.1,77.1,59.8,13520.0,6244.0,6699.0,57.9,67.0,57.1,107294.0,55783.0,46192.0,64.1,74.3,57.2,1423.0,502.0,634.0,9.5,7.4,8.6,5027.0,2069.0,2061.0,4.5,3.6,4.3
11,November,1995,0,23389.0,167441.0,0,8366.0,55352.0,0,0,0,0,0,0,15022.0,6656.0,7423.0,64.2,71.7,63.2,112089.0,57739.0,48196.0,66.9,76.9,59.7,13660.0,6118.0,6871.0,58.4,66.0,58.5,106828.0,55361.0,46250.0,63.8,73.7,57.3,1363.0,537.0,552.0,9.1,8.1,7.4,5261.0,2378.0,1946.0,4.7,4.1,4.0
12,December,1995,0,23419.0,167545.0,0,8531.0,55929.0,0,0,0,0,0,0,14888.0,6681.0,7327.0,63.6,71.5,62.3,111616.0,57675.0,47764.0,66.6,76.7,59.1,13489.0,6080.0,6815.0,57.6,65.1,58.0,106490.0,55256.0,45934.0,63.6,73.5,56.9,1399.0,602.0,512.0,9.4,9.0,7.0,5126.0,2419.0,1829.0,4.6,4.2,3.8
1,January,1996,0,23424.0,167669.0,0,8671.0,56489.0,0,0,0,0,0,0,14752.0,6657.0,7315.0,63.0,71.2,62.2,111180.0,57593.0,47546.0,66.3,76.6,58.8,13152.0,5969.0,6651.0,56.1,63.8,56.5,104900.0,54606.0,45285.0,62.6,72.6,56.0,1600.0,689.0,664.0,10.8,10.3,9.1,6280.0,2987.0,2261.0,5.6,5.2,4.8
2,February,1996,0,23455.0,167757.0,0,8822.0,55881.0,0,0,0,0,0,0,14632.0,6713.0,7181.0,62.4,71.7,61.0,111876.0,57855.0,47922.0,66.7,76.9,59.3,13116.0,5992.0,6616.0,55.9,64.0,56.2,105887.0,54908.0,45846.0,63.1,73.0,56.7,1516.0,721.0,565.0,10.4,10.7,7.9,5989.0,2947.0,2076.0,5.4,5.1,4.3
3,March,1996,0,23485.0,167853.0,0,8586.0,55608.0,0,0,0,0,0,0,14899.0,6785.0,7288.0,63.4,72.3,61.8,112246.0,58106.0,48056.0,66.9,77.2,59.4,13282.0,6049.0,6680.0,56.6,64.5,56.7,106495.0,55237.0,46095.0,63.4,73.4,57.0,1617.0,735.0,608.0,10.9,10.8,8.3,5751.0,2869.0,1961.0,5.1,4.9,4.1
4,April,1996,0,23519.0,167973.0,0,8619.0,56008.0,0,0,0,0,0,0,14900.0,6716.0,7308.0,63.4,71.5,61.9,111965.0,58003.0,47821.0,66.7,77.0,59.1,13368.0,6067.0,6707.0,56.8,64.6,56.8,106724.0,55499.0,45983.0,63.5,73.7,56.8,1532.0,648.0,601.0,10.3,9.7,8.2,5241.0,2504.0,1838.0,4.7,4.3,3.8
5,May,1996,0,23549.0,168098.0,0,8469.0,55244.0,0,0,0,0,0,0,15080.0,6808.0,7331.0,64.0,72.4,62.1,112854.0,58367.0,47939.0,67.1,77.4,59.2,13571.0,6173.0,6751.0,57.6,65.7,57.2,107536.0,56026.0,45976.0,64.0,74.3,56.8,1510.0,635.0,580.0,10.0,9.3,7.9,5317.0,2341.0,1964.0,4.7,4.0,4.1
6,June,1996,0,23579.0,168222.0,0,8351.0,54124.0,0,0,0,0,0,0,15228.0,6778.0,7366.0,64.6,72.0,62.3,114098.0,58698.0,47781.0,67.8,77.8,59.0,13542.0,6165.0,6730.0,57.4,65.5,56.9,108771.0,56496.0,45832.0,64.7,74.9,56.6,1686.0,613.0,636.0,11.1,9.0,8.6,5327.0,2203.0,1949.0,4.7,3.8,4.1
7,July,1996,0,23611.0,168345.0,0,8022.0,53537.0,0,0,0,0,0,0,15590.0,6876.0,7469.0,66.0,73.0,63.1,114808.0,58789.0,47926.0,68.2,77.9,59.1,13785.0,6233.0,6741.0,58.4,66.2,57.0,109338.0,56584.0,45779.0,64.9,75.0,56.5,1805.0,643.0,727.0,11.6,9.3,9.7,5470.0,2205.0,2148.0,4.8,3.8,4.5
8,August,1996,0,23650.0,168489.0,0,8180.0,54776.0,0,0,0,0,0,0,15470.0,6888.0,7478.0,65.4,73.2,63.1,113713.0,58553.0,47960.0,67.5,77.5,59.1,13792.0,6320.0,6749.0,58.3,67.1,57.0,108801.0,56568.0,45847.0,64.6,74.9,56.5,1677.0,568.0,728.0,10.8,8.2,9.7,4912.0,1985.0,2113.0,4.3,3.4,4.4
9,September,1996,0,23690.0,168639.0,0,8557.0,55364.0,0,0,0,0,0,0,15132.0,6840.0,7429.0,63.9,72.6,62.6,113275.0,58369.0,48536.0,67.2,77.2,59.8,13547.0,6190.0,6767.0,57.2,65.7,57.0,108495.0,56344.0,46591.0,64.3,74.6,57.4,1585.0,651.0,662.0,10.5,9.5,8.9,4780.0,2024.0,1945.0,4.2,3.5,4.0
10,October,1996,0,23728.0,168788.0,0,8358.0,54958.0,0,0,0,0,0,0,15370.0,6888.0,7578.0,64.8,72.9,63.8,113830.0,58687.0,48734.0,67.4,77.6,60.0,13796.0,6294.0,6905.0,58.1,66.6,58.1,109162.0,56738.0,46847.0,64.7,75.0,57.7,1574.0,594.0,673.0,10.2,8.6,8.9,4668.0,1949.0,1886.0,4.1,3.3,3.9
11,November,1996,0,23762.0,168924.0,0,8464.0,55043.0,0,0,0,0,0,0,15298.0,6916.0,7537.0,64.4,72.9,63.4,113881.0,58546.0,48981.0,67.4,77.3,60.3,13772.0,6294.0,6910.0,58.0,66.3,58.1,108900.0,56410.0,47029.0,64.5,74.5,57.9,1526.0,622.0,627.0,10.0,9.0,8.3,4981.0,2136.0,1952.0,4.4,3.6,4.0
12,December,1996,0,23794.0,169044.0,0,8541.0,55471.0,0,0,0,0,0,0,15254.0,6808.0,7581.0,64.1,71.7,63.6,113573.0,58510.0,48740.0,67.2,77.2,60.0,13782.0,6261.0,6935.0,57.9,65.9,58.2,108686.0,56302.0,46860.0,64.3,74.3,57.6,1472.0,547.0,646.0,9.7,8.0,8.5,4887.0,2208.0,1880.0,4.3,3.8,3.9
1,January,1997,0,23847.0,169436.0,0,8706.0,56098.0,0,0,0,0,0,0,15141.0,6749.0,7560.0,63.5,71.0,63.3,113338.0,58691.0,48473.0,66.9,77.2,59.6,13474.0,6061.0,6852.0,56.5,63.7,57.4,107425.0,55803.0,46423.0,63.4,73.4,57.1,1667.0,687.0,708.0,11.0,10.2,9.4,5913.0,2888.0,2050.0,5.2,4.9,4.2
2,February,1997,0,23872.0,169492.0,0,8702.0,56008.0,0,0,0,0,0,0,15170.0,6733.0,7564.0,63.5,70.7,63.3,113484.0,58622.0,48603.0,67.0,77.1,59.8,13465.0,6079.0,6803.0,56.4,63.8,56.9,107863.0,55899.0,46700.0,63.6,73.5,57.4,1705.0,654.0,761.0,11.2,9.7,10.1,5621.0,2723.0,1902.0,5.0,4.6,3.9
3,March,1997,0,23895.0,169569.0,0,8569.0,55435.0,0,0,0,0,0,0,15325.0,6812.0,7628.0,64.1,71.7,63.7,114135.0,59000.0,48852.0,67.3,77.5,60.1,13677.0,6149.0,6928.0,57.2,64.7,57.9,108745.0,56411.0,46962.0,64.1,74.1,57.7,1649.0,663.0,700.0,10.8,9.7,9.2,5389.0,2589.0,1891.0,4.7,4.4,3.9
4,April,1997,0,23923.0,169675.0,0,8658.0,55808.0,0,0,0,0,0,0,15265.0,6796.0,7631.0,63.8,71.3,63.7,113867.0,58983.0,48526.0,67.1,77.4,59.6,13801.0,6221.0,6997.0,57.7,65.3,58.4,109177.0,56772.0,46902.0,64.3,74.5,57.6,1463.0,575.0,635.0,9.6,8.5,8.3,4690.0,2212.0,1624.0,4.1,3.7,3.3
5,May,1997,0,23950.0,169782.0,0,8580.0,55296.0,0,0,0,0,0,0,15370.0,6849.0,7641.0,64.2,71.7,63.7,114486.0,59137.0,48705.0,67.4,77.6,59.8,13825.0,6287.0,6967.0,57.7,65.8,58.1,110004.0,57284.0,47000.0,64.8,75.2,57.7,1545.0,563.0,675.0,10.0,8.2,8.8,4481.0,1853.0,1705.0,3.9,3.1,3.5
6,June,1997,0,23978.0,169897.0,0,8373.0,54065.0,0,0,0,0,0,0,15605.0,6943.0,7597.0,65.1,72.6,63.4,115832.0,59447.0,48666.0,68.2,77.9,59.7,13854.0,6327.0,6900.0,57.8,66.1,57.6,110839.0,57494.0,46846.0,65.2,75.4,57.5,1751.0,616.0,697.0,11.2,8.9,9.2,4994.0,1953.0,1820.0,4.3,3.3,3.7
7,July,1997,0,24006.0,170010.0,0,8129.0,53745.0,0,0,0,0,0,0,15877.0,6992.0,7688.0,66.1,73.0,64.0,116265.0,59465.0,48575.0,68.4,77.9,59.6,14218.0,6411.0,6989.0,59.2,66.9,58.2,111323.0,57543.0,46726.0,65.5,75.4,57.3,1659.0,580.0,699.0,10.4,8.3,9.1,4942.0,1922.0,1849.0,4.3,3.2,3.8
8,August,1997,0,24043.0,170148.0,0,8089.0,54783.0,0,0,0,0,0,0,15953.0,7077.0,7793.0,66.4,73.7,64.8,115365.0,59307.0,48677.0,67.8,77.6,59.7,14409.0,6554.0,7081.0,59.9,68.3,58.8,110654.0,57418.0,46699.0,65.0,75.2,57.3,1544.0,523.0,712.0,9.7,7.4,9.1,4711.0,1889.0,1978.0,4.1,3.2,4.1
9,September,1997,0,24081.0,170290.0,0,8374.0,55676.0,0,0,0,0,0,0,15706.0,7026.0,7810.0,65.2,73.1,64.8,114614.0,59052.0,49214.0,67.3,77.2,60.3,14220.0,6484.0,7132.0,59.1,67.4,59.2,110018.0,57186.0,47354.0,64.6,74.8,58.0,1487.0,542.0,678.0,9.5,7.7,8.7,4596.0,1867.0,1861.0,4.0,3.2,3.8
10,October,1997,0,24117.0,170427.0,0,8493.0,55464.0,0,0,0,0,0,0,15624.0,7004.0,7742.0,64.8,72.9,64.1,114963.0,59214.0,49356.0,67.5,77.4,60.4,14208.0,6469.0,7105.0,58.9,67.3,58.8,110653.0,57374.0,47701.0,64.9,75.0,58.4,1416.0,535.0,637.0,9.1,7.6,8.2,4309.0,1840.0,1655.0,3.7,3.1,3.4
11,November,1997,0,24149.0,170545.0,0,8522.0,55447.0,0,0,0,0,0,0,15627.0,6993.0,7740.0,64.7,72.4,64.0,115098.0,59340.0,49286.0,67.5,77.5,60.3,14232.0,6486.0,7132.0,58.9,67.2,59.0,110913.0,57490.0,47717.0,65.0,75.1,58.4,1395.0,507.0,608.0,8.9,7.3,7.8,4186.0,1849.0,1569.0,3.6,3.1,3.2
12,December,1997,0,24180.0,170649.0,0,8495.0,55782.0,0,0,0,0,0,0,15685.0,6945.0,7840.0,64.9,71.9,64.8,114867.0,59253.0,49233.0,67.3,77.3,60.2,14248.0,6374.0,7273.0,58.9,66.0,60.1,110662.0,57162.0,47726.0,64.8,74.6,58.4,1437.0,571.0,567.0,9.2,8.2,7.2,4205.0,2091.0,1507.0,3.7,3.5,3.1
1,January,1998,0,24196.0,170810.0,0,8660.0,56617.0,0,0,0,0,0,0,15535.0,6910.0,7776.0,64.2,71.6,64.1,114193.0,58885.0,48897.0,66.9,76.8,59.7,14045.0,6288.0,7149.0,58.0,65.1,59.0,108967.0,56476.0,46919.0,63.8,73.7,57.3,1490.0,622.0,628.0,9.6,9.0,8.1,5226.0,2410.0,1979.0,4.6,4.1,4.0
2,February,1998,0,24229.0,170917.0,0,8611.0,56428.0,0,0,0,0,0,0,15618.0,6900.0,7876.0,64.5,71.4,64.9,114489.0,58974.0,49029.0,67.0,76.9,59.9,14080.0,6306.0,7192.0,58.1,65.2,59.2,109504.0,56651.0,47232.0,64.1,73.8,57.7,1538.0,594.0,684.0,9.9,8.6,8.7,4985.0,2322.0,1797.0,4.4,3.9,3.7
3,March,1998,0,24257.0,171016.0,0,8401.0,56194.0,0,0,0,0,0,0,15855.0,7023.0,7930.0,65.4,72.6,65.3,114822.0,59084.0,49153.0,67.1,77.0,60.0,14357.0,6439.0,7277.0,59.2,66.5,59.9,109842.0,56751.0,47371.0,64.2,73.9,57.8,1498.0,584.0,653.0,9.4,8.3,8.2,4980.0,2333.0,1783.0,4.3,3.9,3.6
4,April,1998,0,24289.0,171141.0,0,8514.0,56761.0,0,0,0,0,0,0,15776.0,7050.0,7814.0,64.9,72.7,64.2,114380.0,59185.0,48801.0,66.8,77.0,59.5,14429.0,6527.0,7196.0,59.4,67.4,59.2,110343.0,57390.0,47300.0,64.5,74.7,57.7,1347.0,523.0,618.0,8.5,7.4,7.9,4037.0,1795.0,1501.0,3.5,3.0,3.1
5,May,1998,0,24317.0,171257.0,0,8608.0,55996.0,0,0,0,0,0,0,15709.0,7009.0,7762.0,64.6,72.2,63.7,115261.0,59488.0,48920.0,67.3,77.4,59.7,14336.0,6549.0,7130.0,59.0,67.5,58.6,111127.0,57746.0,47416.0,64.9,75.1,57.8,1373.0,460.0,631.0,8.7,6.6,8.1,4134.0,1743.0,1504.0,3.6,2.9,3.1
6,June,1998,0,24349.0,171387.0,0,8167.0,55089.0,0,0,0,0,0,0,16182.0,7105.0,7841.0,66.5,73.1,64.3,116297.0,59618.0,48665.0,67.9,77.5,59.3,14709.0,6619.0,7220.0,60.4,68.1,59.2,111576.0,57817.0,46961.0,65.1,75.2,57.2,1473.0,486.0,621.0,9.1,6.8,7.9,4721.0,1801.0,1704.0,4.1,3.0,3.5
7,July,1998,0,24381.0,171513.0,0,7967.0,54943.0,0,0,0,0,0,0,16413.0,7173.0,7910.0,67.3,73.7,64.8,116570.0,59768.0,48445.0,68.0,77.7,59.0,14708.0,6537.0,7238.0,60.3,67.2,59.3,112047.0,57953.0,46711.0,65.3,75.3,56.9,1706.0,636.0,673.0,10.4,8.9,8.5,4523.0,1816.0,1734.0,3.9,3.0,3.6
8,August,1998,0,24418.0,171655.0,0,8289.0,55696.0,0,0,0,0,0,0,16129.0,7055.0,7912.0,66.1,72.4,64.7,115959.0,59515.0,48763.0,67.6,77.3,59.4,14663.0,6548.0,7267.0,60.1,67.2,59.5,111511.0,57787.0,46861.0,65.0,75.0,57.1,1466.0,507.0,645.0,9.1,7.2,8.2,4448.0,1728.0,1902.0,3.8,2.9,3.9
9,September,1998,0,24458.0,171804.0,0,8462.0,56205.0,0,0,0,0,0,0,15996.0,7024.0,7932.0,65.4,72.0,64.8,115599.0,59542.0,49348.0,67.3,77.2,60.0,14552.0,6534.0,7277.0,59.5,66.9,59.4,111316.0,57756.0,47682.0,64.8,74.9,58.0,1444.0,490.0,655.0,9.0,7.0,8.3,4284.0,1785.0,1667.0,3.7,3.0,3.4
10,October,1998,0,24496.0,171956.0,0,8276.0,56152.0,0,0,0,0,0,0,16220.0,7212.0,8030.0,66.2,73.7,65.5,115804.0,59620.0,49433.0,67.3,77.2,60.1,14896.0,6754.0,7437.0,60.8,69.1,60.7,111599.0,57911.0,47825.0,64.9,75.0,58.2,1325.0,458.0,594.0,8.2,6.4,7.4,4206.0,1709.0,1608.0,3.6,2.9,3.3
11,November,1998,0,24529.0,172084.0,0,8315.0,56280.0,0,0,0,0,0,0,16214.0,7133.0,8071.0,66.1,72.8,65.7,115804.0,59707.0,49468.0,67.3,77.3,60.1,14900.0,6662.0,7501.0,60.7,68.0,61.1,111692.0,58041.0,47863.0,64.9,75.1,58.2,1315.0,471.0,570.0,8.1,6.6,7.1,4112.0,1666.0,1605.0,3.6,2.8,3.2
